Date,Headline,URL
2020-04-14,UK coronavirus: Sunak warns of 'unprecedented challenge' as questions persist over economy and care homes – as it happened,https://www.theguardian.com/uk-news/live/2020/apr/14/coronavirus-uk-live-news-lockdown-extended-peak-dominic-raab-boris-johnson-latest-updates
2020-04-13,Timeline of UK's coronavirus PPE shortage,https://www.theguardian.com/politics/2020/apr/13/timeline-of-uks-coronavirus-ppe-shortage
2020-04-12,"UK coronavirus live: Hancock announces contact-tracing app as UK hospital death toll passes 10,000 – as it happened",https://www.theguardian.com/uk-news/live/2020/apr/12/coronavirus-live-news-nhs-staff-deaths-boris-johnson-latest-updates
2020-04-12,PM's Covid-19 timeline: from 'mild symptoms' to a brush with death,https://www.theguardian.com/world/2020/apr/05/timeline-boris-johnson-and-coronavirus
2020-04-12,UK app to track coronavirus spread to be launched,https://www.theguardian.com/politics/2020/apr/12/uk-app-to-track-coronavirus-spread-to-be-launched
2020-04-12,Boris Johnson leaves hospital as he continues recovery from coronavirus,https://www.theguardian.com/politics/2020/apr/12/boris-johnson-leaves-hospital-as-he-continues-recovery-from-coronavirus
2020-04-10,Robert Jenrick urged to explain visit to parents during lockdown,https://www.theguardian.com/politics/2020/apr/10/robert-jenrick-urged-explain-visit-parents-during-lockdown
2020-04-09,Boris Johnson leaves intensive care as Raab warns of no early end to lockdown – as it happened,https://www.theguardian.com/politics/live/2020/apr/09/uk-coronavirus-live-lockdown-extended-boris-johnson-in-hospital-covid-19-latest-updates
2020-04-09,UK lockdown could end 'with sector-by-sector plan' for firms,https://www.theguardian.com/politics/2020/apr/09/uk-lockdown-could-end-with-sector-by-sector-plan-for-firms
2020-04-08,Coronavirus jobs bailout could cost Treasury '£40bn every three months',https://www.theguardian.com/politics/2020/apr/08/coronavirus-jobs-bailout-treasury-resolution-foundation-wage-subsidy-scheme
2020-04-08,Matt Hancock asks industry to help find viable coronavirus test,https://www.theguardian.com/society/2020/apr/08/health-minister-defends-uk-coronavirus-testing-approach-chris-whitty-germany-covid-19
2020-04-08,Methadone to be supplied without new prescription during Covid-19 crisis,https://www.theguardian.com/politics/2020/apr/08/methadone-to-be-handed-out-without-prescription-during-covid-19-crisis
2020-04-07,Coronavirus lockdown: what are the UK's options for lifting restrictions?,https://www.theguardian.com/politics/2020/apr/06/what-are-the-uks-options-for-exiting-the-coronavirus-lockdown
2020-04-06,Dominic Raab to lead UK through coronavirus hurdles,https://www.theguardian.com/politics/2020/apr/06/dominic-raab-set-to-lead-uk-through-covid-19-hurdles
2020-04-06,PM's move to ICU shows he's likely to have severe Covid-19,https://www.theguardian.com/politics/2020/apr/06/pms-move-to-icu-shows-hes-likely-to-have-severe-covid-19
2020-04-05,Boris Johnson admitted to hospital with coronavirus,https://www.theguardian.com/politics/2020/apr/05/boris-johnson-admitted-to-hospital-with-coronavirus
2020-04-05,Ministers and NHS deny reports of rift over coronavirus response,https://www.theguardian.com/politics/2020/apr/05/ministers-nhs-deny-reports-rift-over-coronavirus-response
2020-04-05,Matt Hancock warns of tougher UK lockdown if too many break rules,https://www.theguardian.com/world/2020/apr/05/matt-hancock-warns-tougher-uk-lockdown-too-many-break-rules
2020-04-04,Starmer: Labour will work with PM to fight Covid-19 in national interest,https://www.theguardian.com/politics/2020/apr/04/new-labour-leader-keir-starmer-pledges-to-work-with-boris-johnson-on-covid-19
2020-04-03,"Public inquiry into No 10's Covid-19 response inevitable, peer says",https://www.theguardian.com/politics/2020/apr/03/public-inquiry-into-no-10-covid-19-response-inevitable-kerslake-says
2020-04-03,Next Labour leader will have to rise to challenge of coronavirus crisis,https://www.theguardian.com/politics/2020/apr/03/next-labour-leader-rise-challenge-coronavirus-crisis-keir-starmer
2020-04-03,Wales to introduce 2-metre coronavirus law to protect workers,https://www.theguardian.com/politics/2020/apr/03/wales-to-introduce-2-metre-coronavirus-law-to-protect-workers
2020-04-03,Britain’s coronavirus testing scandal: a timeline of mixed messages,https://www.theguardian.com/politics/2020/apr/03/coronavirus-testing-in-uk-timeline-of-ministers-mixed-messages
2020-04-03,Coronavirus symptoms force Boris Johnson to stay in self-isolation,https://www.theguardian.com/politics/2020/apr/03/coronavirus-symptoms-force-boris-johnson-to-stay-in-self-isolation
2020-04-03,John McDonnell calls for wealth tax to pay for coronavirus measures,https://www.theguardian.com/politics/2020/apr/03/john-mcdonnell-calls-for-wealth-tax-to-pay-for-coronavirus-measures
2020-04-02,No 10 seeks to end coronavirus lockdown with 'immunity passports',https://www.theguardian.com/politics/2020/apr/02/no-10-seeks-to-end-covid-19-lockdown-with-immunity-passports
2020-04-02,"UK coronavirus live: Matt Hancock sets goal of 100,000 Covid-19 tests per day – as it happened",https://www.theguardian.com/politics/live/2020/apr/02/uk-coronavirus-live-news-updates-covid-19-testing
2020-04-02,Boris Johnson still has Covid-19 symptoms and may stay in isolation,https://www.theguardian.com/politics/2020/apr/02/boris-johnson-shows-covid-19-symptoms-still-and-may-stay-in-isolation
2020-04-02,Boris Johnson restates pledge to boost UK coronavirus testing capacity,https://www.theguardian.com/politics/2020/apr/02/boris-johnson-restates-pledge-to-boost-uk-coronavirus-testing-capacity
2020-04-01,UK coronavirus testing: what ministers said and what has happened,https://www.theguardian.com/society/2020/apr/01/uk-coronavirus-testing-what-ministers-said-and-what-stands-scrutiny
2020-04-01,UK to set up virtual parliament during coronavirus shutdown,https://www.theguardian.com/politics/2020/apr/01/uk-set-up-virtual-parliament-during-coronavirus-shutdown
2020-04-01,UK coronavirus: Johnson 'to review lockdown after Easter' as pressure grows over lack of testing - as it happened,https://www.theguardian.com/politics/live/2020/apr/01/uk-coronavirus-live-nhs-testing-covid-19-updates-latest
2020-04-01,UK coronavirus testing: what ministers said and what has happened,https://www.theguardian.com/society/2020/apr/01/uk-coronavirus-testing-what-ministers-said-and-what-stands-scrutiny
2020-04-01,UK to set up virtual parliament during coronavirus shutdown,https://www.theguardian.com/politics/2020/apr/01/uk-set-up-virtual-parliament-during-coronavirus-shutdown
2020-04-01,UK coronavirus: Johnson 'to review lockdown after Easter' as pressure grows over lack of testing - as it happened,https://www.theguardian.com/politics/live/2020/apr/01/uk-coronavirus-live-nhs-testing-covid-19-updates-latest
2020-03-31,MPs call for 'virtual Commons' amid Covid-19 early recess,https://www.theguardian.com/politics/2020/mar/31/mps-call-for-virtual-house-of-commons-amid-covid-19-early-recess
2020-03-31,"UK coronavirus live: NHS to get thousands of new ventilators 'next week', as death toll rises to 1,789 - as it happened",https://www.theguardian.com/politics/live/2020/mar/31/uk-coronavirus-live-ons-death-toll-covid-19-latest
2020-03-30,"Extend Brexit transition by years over coronavirus, UK told",https://www.theguardian.com/politics/2020/mar/30/extend-brexit-transition-by-years-over-coronavirus-uk-told
2020-03-30,UK coronavirus live: Dominic Raab announces £75m plan to fly stranded Britons home – as it happened,https://www.theguardian.com/politics/live/2020/mar/30/uk-coronavirus-live-rate-infection-lockdown-covid-19
2020-03-30,Dominic Cummings self-isolates after experiencing coronavirus symptoms,https://www.theguardian.com/politics/2020/mar/30/dominic-cummings-self-isolates-after-experiencing-coronavirus-symptoms
2020-03-29,"UK coronavirus live: up to six months to see if measures have 'squashed' virus, says deputy chief medical officer – as it happened",https://www.theguardian.com/politics/live/2020/mar/29/uk-coronavirus-live-mass-testing-lockdown-boris-johnson-covid-19-latest
2020-03-29,Michael Gove appears to blame China over lack of UK coronavirus testing,https://www.theguardian.com/politics/2020/mar/29/michael-gove-appears-to-blame-china-over-lack-of-uk-coronavirus-testing
2020-03-28,"UK coronavirus live: Britain will have 'done well' to keep deaths under 20,000 - medical director – as it happened",https://www.theguardian.com/politics/live/2020/mar/28/uk-coronavirus-live-testing-rolled-out-for-frontline-nhs-workers
2020-03-28,Alister Jack is third UK cabinet member to self-isolate during Covid-19 outbreak,https://www.theguardian.com/politics/2020/mar/28/alister-jack-scottish-secretary-self-isolate-covid-19-outbreak-coronavirus
2020-03-27,"UK coronavirus live: rate of infection doubling every three to four days, says Gove – as it happened",https://www.theguardian.com/politics/live/2020/mar/27/uk-coronavirus-live-rough-sleepers-nhs-applause-covid-19-latest-news
2020-03-27,Chancellor's coronavirus bailout ignores many self-employed,https://www.theguardian.com/politics/2020/mar/27/chancellors-coronavirus-bailout-ignores-many-self-employed
2020-03-27,Boris Johnson has coronavirus. Why do politicians seem prone to it?,https://www.theguardian.com/politics/2020/mar/27/boris-johnson-coronavirus-why-politicians-prone
2020-03-26,UK Covid-19 death toll reaches 578 after biggest recorded daily rise – as it happened,https://www.theguardian.com/politics/live/2020/mar/26/uk-coronavirus-live-news-updates-self-employed-rishi-sunakhospital-car-parking-charges-waived-for-nhs-staff-in-england
2020-03-26,Gordon Brown calls for global government to tackle coronavirus,https://www.theguardian.com/politics/2020/mar/26/gordon-brown-calls-for-global-government-to-tackle-coronavirus
2020-03-25,UK coronavirus home tests: what they are and how they work,https://www.theguardian.com/politics/2020/mar/25/uk-coronavirus-home-tests-what-they-are-and-how-they-work
2020-03-25,"UK coronavirus: tests prioritised for NHS workers, 'not available on the internet next week' – as it happened",https://www.theguardian.com/politics/live/2020/mar/25/uk-coronavirus-live-news-covid-19-pmqs-boris-johnson-parliament-to-close-early-for-easter-recess
2020-03-25,British diplomat dies of coronavirus in Hungary,https://www.theguardian.com/politics/2020/mar/25/british-diplomat-dies-of-coronavirus-in-hungary
2020-03-25,Corbyn uses final PMQs to press Johnson on coronavirus response,https://www.theguardian.com/politics/2020/mar/25/corbyn-uses-final-pmqs-press-johnson-coronavirus-response
2020-03-25,UK parliament to close early for Easter amid coronavirus fears,https://www.theguardian.com/world/2020/mar/25/uk-parliament-to-close-early-for-easter-amid-coronavirus-fears
2020-03-24,"UK coronavirus: 12,000 former NHS workers to return and emergency hospital to open as death toll rises – as it happened",https://www.theguardian.com/politics/live/2020/mar/24/uk-coronavirus-live-news-lockdown-boris-johnson-sports-direct-abandons-talk-of-opening-stores-as-gove-clarifies-scope-of-lockdown-rules
2020-03-24,Labour's long leadership battle 'hampering coronavirus response',https://www.theguardian.com/politics/2020/mar/24/labours-long-leadership-battle-hampering-coronavirus-response
2020-03-24,UK lockdown: Gove tries to clarify confusion over coronavirus rules,https://www.theguardian.com/politics/2020/mar/24/uk-lockdown-gove-tries-to-clarify-confusion-over-rules
2020-03-24,UK coronavirus: Boris Johnson announces strict lockdown across country – as it happened,https://www.theguardian.com/politics/live/2020/mar/23/uk-coronavirus-live-news-latest-boris-johnson-minister-condemns-people-ignoring-two-metre-distance-rule-in-parks-as-very-selfish
2020-03-23,Boris Johnson unveils the lockdown that isn't quite a lockdown | John Crace,https://www.theguardian.com/politics/2020/mar/23/boris-johnson-uk-lockdown-coronavirus-covid-19-john-crace
2020-03-23,How UK coronavirus lockdown compares with other countries,https://www.theguardian.com/politics/2020/mar/23/how-uk-coronavirus-lockdown-compares-with-other-countries
2020-03-23,Labour chairman hits back at criticism of coronavirus comments,https://www.theguardian.com/politics/2020/mar/23/labour-chairman-ian-lavery-coronavirus-comments
2020-03-20,"UK coronavirus: restaurants, pubs and gyms to close; government to pay 80% of wages of those not working – as it happened",https://www.theguardian.com/politics/live/2020/mar/20/uk-coronavirus-live-confusion-over-key-workers-list-as-schools-close
2020-03-19,Boris Johnson says he expects mass Covid-19 testing to be possible soon – as it happened,https://www.theguardian.com/politics/live/2020/mar/19/uk-coronavirus-live-boris-johnson-london-lockdown-williamson-refuses-to-rule-out-government-putting-london-in-lockdown-by-weekend
2020-03-19,Pressure to delay Brexit talks as coronavirus crisis grows,https://www.theguardian.com/politics/2020/mar/19/pressure-to-delay-brexit-talks-as-coronavirus-crisis-grows
2020-03-18,Boris Johnson will forever be defined by the coronavirus crisis,https://www.theguardian.com/politics/2020/mar/18/boris-johnson-cast-in-the-wrong-role-as-the-coronavirus-pm
2020-03-18,"All schools to close from Friday; GCSE and A-level exams cancelled – UK Covid-19, as it happened",https://www.theguardian.com/politics/live/2020/mar/18/uk-coronavirus-live-boris-johnson-pmqs-cbi-urges-government-pay-businesses-directly-saying-350bn-loangrant-package-not-enough
2020-03-18,"UK coronavirus testing will increase to 25,000 a day, says Boris Johnson",https://www.theguardian.com/politics/2020/mar/18/uk-coronavirus-testing-will-increase-to-25000-a-day-says-boris-johnson
2020-03-18,Labour MPs alarmed at Covid-19 laws being passed without vote,https://www.theguardian.com/world/2020/mar/18/labour-mps-alarmed-covid-19-laws-being-passed-without-vote
2020-03-17,Chancellor's £330bn coronavirus package is big – but not big enough,https://www.theguardian.com/politics/2020/mar/17/chancellors-330bn-coronavirus-package-is-big-but-not-big-enough
2020-03-17,Coronavirus UK: £330bn of business loans made available as PM says school closures 'under continuous review' – as it happened,https://www.theguardian.com/politics/live/2020/mar/17/boris-johnson-coronavirus-press-conference-rishi-sunak-cabinet-as-rishi-sunak-set-to-announcing-coronavirus-financial-rescue-package-politics-live
2020-03-17,'We can’t afford to shut': PM's Covid-19 advice leaves pubs and shops in limbo,https://www.theguardian.com/politics/2020/mar/17/we-cant-afford-to-shut-pms-covid-19-advice-leaves-pubs-and-shops-in-limbo
2020-03-16,PM finally defers to experts as he deflects tricky Covid questions | Jonathan Freedland,https://www.theguardian.com/politics/2020/mar/16/johnson-finally-defers-to-experts-as-he-deflects-tricky-covid-questions
2020-03-16,Boris Johnson warns Britons to avoid non-essential contact as Covid-19 death toll rises – as it happened,https://www.theguardian.com/politics/live/2020/mar/16/boris-johnson-press-conference-coronavirus-live-firms-could-soon-be-allowed-to-run-reduced-services-because-of-coronavirus-shapps-suggests-politics-live
2020-03-15,Boris Johnson to hold daily coronavirus press briefings,https://www.theguardian.com/politics/2020/mar/15/boris-johnson-to-hold-daily-coronavirus-press-briefings
2020-03-15,Johnson urged to launch daily coronavirus press briefings,https://www.theguardian.com/politics/2020/mar/15/johnson-urged-to-launch-daily-coronavirus-press-briefings
2020-03-15,Coronavirus: UK manufacturers urged to consider switching to making ventilators,https://www.theguardian.com/politics/2020/mar/15/coronavirus-uk-manufacturers-urged-to-consider-switching-to-making-ventilators
2020-03-14,Brexit: coronavirus sparks calls to extend EU transition period,https://www.theguardian.com/politics/2020/mar/14/calls-to-extend-eu-transition-period-as-europe-fights-coronavirus
2020-03-13,MP Bridgen enters Covid-19 row between wife and Dorries,https://www.theguardian.com/politics/2020/mar/13/mp-andrew-bridgen-enters-coronavirus-row-between-wife-and-nadine-dorries
2020-03-13,"Brexit will not be delayed by coronavirus, says Johnson",https://www.theguardian.com/politics/2020/mar/13/brexit-will-not-be-delayed-by-coronavirus-says-johnson
2020-03-12,No 10 coronavirus briefing reassuring in its lack of reassurance,https://www.theguardian.com/world/2020/mar/12/no-10-coronavirus-briefing-reassuring-in-its-lack-of-reassurance
2020-03-12,Boris Johnson calls coronavirus 'worst public health crisis for a generation' – as it happened,https://www.theguardian.com/politics/live/2020/mar/12/trumps-travel-ban-wont-have-much-impact-on-spread-of-coronavirus-says-rishi-sunak-live-news
2020-03-11,London Brexit talks in doubt because of coronavirus,https://www.theguardian.com/politics/2020/mar/11/london-brexit-talks-in-doubt-because-of-coronavirus
2020-03-09,Johnson's coronavirus press conference is anything but reassuring | John Crace,https://www.theguardian.com/politics/2020/mar/09/johnsons-coronavirus-press-conference-is-anything-but-reassuring
2020-03-04,Emergency coronavirus talks held on possibility of parliament closing,https://www.theguardian.com/world/2020/mar/04/emergency-coronavirus-talks-on-possibility-of-parliament-closing-speaker-chief-medical-officer
2020-03-03,Boris fails to convince with sanitised take on coronavirus | John Crace,https://www.theguardian.com/politics/2020/mar/03/boris-fails-to-convince-with-sanitised-take-on-coronavirus
2020-03-03,"Rule on workers needing GP's sick note could be relaxed in light of coronavirus, says Hancock - as it happened",https://www.theguardian.com/politics/live/2020/mar/03/labour-facing-one-of-worst-local-election-performances-in-recent-history-leaked-party-report-suggests-live-news
